positive, negative, cool, BID, funny, stars, date,type,useful
6,2,0, GRrvJchtxskNDsGYUPPzzg, 0, 5, 2014-03-13, review, 0, 
3,0,0, GRrvJchtxskNDsGYUPPzzg, 0, 3, 2014-04-11, review, 0, 
12,2,1, GRrvJchtxskNDsGYUPPzzg, 1, 5, 2014-09-06, review, 2, 
5,4,1, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2007-09-20, review, 0, 
3,2,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2008-12-10, review, 1, 
5,5,3, Tfysaq2SdZAc5_TyPpuyLA, 0, 3, 2008-12-26, review, 5, 
1,4,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2009-01-16, review, 1, 
3,2,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2009-03-31, review, 1, 
2,2,0, Tfysaq2SdZAc5_TyPpuyLA, 2, 4, 2009-05-30, review, 0, 
5,2,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2009-08-06, review, 0, 
9,10,0, Tfysaq2SdZAc5_TyPpuyLA, 2, 1, 2009-08-26, review, 2, 
7,6,1, Tfysaq2SdZAc5_TyPpuyLA, 1, 5, 2009-11-03, review, 1, 
4,9,0, Tfysaq2SdZAc5_TyPpuyLA, 2, 1, 2010-06-12, review, 2, 
13,4,1, Tfysaq2SdZAc5_TyPpuyLA, 1, 4, 2010-07-18, review, 2, 
8,3,1, Tfysaq2SdZAc5_TyPpuyLA, 1, 4, 2010-10-18, review, 1, 
6,1,1, Tfysaq2SdZAc5_TyPpuyLA, 0, 3, 2011-01-27, review, 0, 
2,0,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2011-02-20, review, 2, 
8,3,1, Tfysaq2SdZAc5_TyPpuyLA, 2, 4, 2011-02-20, review, 1, 
1,2,0, Tfysaq2SdZAc5_TyPpuyLA, 2, 2, 2011-02-27, review, 1, 
13,8,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2011-03-09, review, 0, 
5,0,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 3, 2011-03-13, review, 0, 
14,7,1, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2011-04-24, review, 1, 
9,0,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 5, 2011-05-07, review, 0, 
15,14,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 1, 2011-05-19, review, 3, 
5,4,1, Tfysaq2SdZAc5_TyPpuyLA, 1, 5, 2011-07-15, review, 1, 
0,0,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 1, 2011-09-04, review, 0, 
1,0,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2011-09-17, review, 1, 
9,1,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2011-10-30, review, 0, 
7,8,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2011-12-10, review, 1, 
1,1,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2012-02-22, review, 0, 
14,0,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2012-04-21, review, 1, 
2,8,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2012-09-16, review, 1, 
8,7,1, Tfysaq2SdZAc5_TyPpuyLA, 1, 3, 2012-12-14, review, 2, 
2,5,2, Tfysaq2SdZAc5_TyPpuyLA, 3, 2, 2013-02-06, review, 4, 
11,9,1, Tfysaq2SdZAc5_TyPpuyLA, 6, 2, 2013-02-09, review, 2, 
2,0,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 3, 2013-03-04, review, 0, 
1,0,1, Tfysaq2SdZAc5_TyPpuyLA, 0, 3, 2013-03-07, review, 2, 
4,3,1, Tfysaq2SdZAc5_TyPpuyLA, 3, 3, 2013-05-22, review, 1, 
8,5,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 1, 2013-06-16, review, 1, 
3,2,3, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2013-06-22, review, 4, 
5,3,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2013-06-25, review, 0, 
1,1,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 5, 2013-08-15, review, 0, 
3,1,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2013-09-10, review, 1, 
7,1,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2013-09-18, review, 1, 
7,6,2, Tfysaq2SdZAc5_TyPpuyLA, 3, 3, 2013-10-17, review, 4, 
3,1,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2013-12-16, review, 0, 
3,1,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 3, 2013-12-30, review, 0, 
8,1,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 3, 2014-01-02, review, 0, 
2,2,1, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2014-01-31, review, 1, 
2,2,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 1, 2014-02-02, review, 0, 
2,3,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 3, 2014-02-09, review, 0, 
0,1,1, Tfysaq2SdZAc5_TyPpuyLA, 1, 1, 2014-03-08, review, 2, 
0,0,1, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2014-04-01, review, 1, 
11,7,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2014-07-09, review, 0, 
9,8,1, Tfysaq2SdZAc5_TyPpuyLA, 1, 3, 2014-07-10, review, 2, 
10,2,3, Tfysaq2SdZAc5_TyPpuyLA, 6, 2, 2014-09-15, review, 4, 
4,6,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 2, 2014-10-20, review, 0, 
5,1,1, Tfysaq2SdZAc5_TyPpuyLA, 0, 4, 2014-11-26, review, 1, 
0,0,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 3, 2014-12-15, review, 0, 
4,4,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 1, 2014-12-18, review, 0, 
5,4,0, Tfysaq2SdZAc5_TyPpuyLA, 0, 1, 2015-01-08, review, 0, 
1,3,0, Lgyc-00L5pAELhjwUjAz-w, 0, 2, 2012-07-27, review, 0, 
0,0,0, Lgyc-00L5pAELhjwUjAz-w, 1, 5, 2012-11-28, review, 0, 
5,2,0, Lgyc-00L5pAELhjwUjAz-w, 0, 5, 2014-03-05, review, 0, 
1,0,0, Lgyc-00L5pAELhjwUjAz-w, 1, 4, 2014-07-02, review, 1, 
2,0,0, Lgyc-00L5pAELhjwUjAz-w, 0, 1, 2014-12-17, review, 0, 
4,5,0, TIPebazlAGJsp8zAwhNkcw, 2, 5, 2006-10-14, review, 1, 
3,1,1, TIPebazlAGJsp8zAwhNkcw, 0, 5, 2006-10-26, review, 1, 
0,0,1, TIPebazlAGJsp8zAwhNkcw, 2, 5, 2007-07-03, review, 0, 
3,3,1, TIPebazlAGJsp8zAwhNkcw, 1, 5, 2007-11-26, review, 3, 
5,3,0, TIPebazlAGJsp8zAwhNkcw, 0, 3, 2007-11-27, review, 0, 
2,0,2, TIPebazlAGJsp8zAwhNkcw, 1, 5, 2007-12-09, review, 1, 
3,0,2, TIPebazlAGJsp8zAwhNkcw, 1, 4, 2007-12-09, review, 3, 
2,0,1, TIPebazlAGJsp8zAwhNkcw, 0, 4, 2009-03-23, review, 1, 
1,0,0, TIPebazlAGJsp8zAwhNkcw, 0, 5, 2009-08-28, review, 0, 
1,0,1, TIPebazlAGJsp8zAwhNkcw, 0, 3, 2010-04-29, review, 2, 
5,5,0, TIPebazlAGJsp8zAwhNkcw, 0, 4, 2010-08-06, review, 1, 
10,5,3, TIPebazlAGJsp8zAwhNkcw, 1, 4, 2011-04-13, review, 3, 
1,0,0, TIPebazlAGJsp8zAwhNkcw, 2, 2, 2011-04-16, review, 0, 
2,2,2, TIPebazlAGJsp8zAwhNkcw, 1, 4, 2011-04-23, review, 2, 
2,4,0, TIPebazlAGJsp8zAwhNkcw, 1, 3, 2011-06-20, review, 1, 
6,0,0, TIPebazlAGJsp8zAwhNkcw, 0, 4, 2011-07-31, review, 0, 
15,1,2, TIPebazlAGJsp8zAwhNkcw, 3, 5, 2011-10-21, review, 2, 
3,1,0, TIPebazlAGJsp8zAwhNkcw, 0, 4, 2011-11-13, review, 0, 
5,5,2, TIPebazlAGJsp8zAwhNkcw, 2, 5, 2011-11-16, review, 2, 
5,4,0, TIPebazlAGJsp8zAwhNkcw, 1, 5, 2012-03-19, review, 1, 
11,4,1, TIPebazlAGJsp8zAwhNkcw, 0, 5, 2012-03-20, review, 3, 
4,4,0, TIPebazlAGJsp8zAwhNkcw, 2, 5, 2012-07-02, review, 2, 
6,3,4, TIPebazlAGJsp8zAwhNkcw, 4, 5, 2012-11-06, review, 6, 
4,4,0, TIPebazlAGJsp8zAwhNkcw, 0, 5, 2013-01-17, review, 0, 
0,0,0, TIPebazlAGJsp8zAwhNkcw, 0, 1, 2013-02-14, review, 0, 
5,2,0, TIPebazlAGJsp8zAwhNkcw, 0, 4, 2013-02-26, review, 1, 
2,0,0, TIPebazlAGJsp8zAwhNkcw, 0, 3, 2013-03-16, review, 0, 
6,0,0, TIPebazlAGJsp8zAwhNkcw, 0, 5, 2013-09-25, review, 0, 
17,3,2, TIPebazlAGJsp8zAwhNkcw, 1, 5, 2013-10-25, review, 2, 
5,0,0, TIPebazlAGJsp8zAwhNkcw, 0, 3, 2014-01-18, review, 0, 
0,1,0, TIPebazlAGJsp8zAwhNkcw, 0, 5, 2014-02-09, review, 0, 
3,0,0, TIPebazlAGJsp8zAwhNkcw, 0, 4, 2014-03-02, review, 0, 
4,3,0, TIPebazlAGJsp8zAwhNkcw, 0, 4, 2014-04-28, review, 0, 
7,5,0, TIPebazlAGJsp8zAwhNkcw, 0, 3, 2014-06-12, review, 1, 
5,0,0, TIPebazlAGJsp8zAwhNkcw, 0, 5, 2014-06-15, review, 0, 
2,3,0, TIPebazlAGJsp8zAwhNkcw, 0, 5, 2014-09-06, review, 0, 
0,0,0, TIPebazlAGJsp8zAwhNkcw, 0, 1, 2014-12-20, review, 0, 
9,4,0, TIPebazlAGJsp8zAwhNkcw, 0, 4, 2014-12-21, review, 0, 
13,5,0, rm1hBa1HPcLhUSwuincX2Q, 2, 5, 2006-07-16, review, 3, 
5,1,1, rm1hBa1HPcLhUSwuincX2Q, 1, 4, 2008-02-06, review, 2, 
8,3,0, rm1hBa1HPcLhUSwuincX2Q, 0, 3, 2009-03-22, review, 2, 
7,3,0, rm1hBa1HPcLhUSwuincX2Q, 2, 1, 2009-12-18, review, 1, 
10,0,0, rm1hBa1HPcLhUSwuincX2Q, 0, 4, 2010-04-07, review, 1, 
10,5,3, rm1hBa1HPcLhUSwuincX2Q, 0, 4, 2010-08-21, review, 2, 
12,5,1, rm1hBa1HPcLhUSwuincX2Q, 0, 1, 2012-04-13, review, 3, 
0,1,0, mXHBxHrAJPnPWnm_OKuZTQ, 1, 1, 2009-02-10, review, 0, 
2,0,0, mXHBxHrAJPnPWnm_OKuZTQ, 0, 3, 2009-11-29, review, 0, 
10,0,0, mXHBxHrAJPnPWnm_OKuZTQ, 0, 4, 2009-12-18, review, 0, 
11,3,0, mXHBxHrAJPnPWnm_OKuZTQ, 1, 5, 2010-10-24, review, 0, 
11,2,0, mXHBxHrAJPnPWnm_OKuZTQ, 0, 3, 2011-08-14, review, 0, 
1,0,0, mXHBxHrAJPnPWnm_OKuZTQ, 6, 2, 2012-01-06, review, 0, 
3,0,0, mXHBxHrAJPnPWnm_OKuZTQ, 0, 4, 2012-07-23, review, 0, 
1,1,0, mXHBxHrAJPnPWnm_OKuZTQ, 0, 1, 2013-07-10, review, 0, 
1,3,0, mXHBxHrAJPnPWnm_OKuZTQ, 0, 1, 2013-11-20, review, 0, 
2,0,0, mXHBxHrAJPnPWnm_OKuZTQ, 0, 1, 2014-02-11, review, 0, 
0,1,0, mXHBxHrAJPnPWnm_OKuZTQ, 3, 3, 2014-02-28, review, 0, 
2,3,0, mXHBxHrAJPnPWnm_OKuZTQ, 0, 1, 2014-09-30, review, 0, 
0,0,0, mXHBxHrAJPnPWnm_OKuZTQ, 0, 1, 2014-11-20, review, 0, 
3,4,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2008-01-22, review, 0, 
8,2,0, Q9BXMPu2HnRDMq9X_2rHrQ, 2, 4, 2008-06-03, review, 2, 
3,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 2, 2008-10-21, review, 2, 
10,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2009-01-01, review, 1, 
2,2,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 1, 2009-01-02, review, 1, 
2,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 2, 2009-01-11, review, 1, 
3,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2009-03-31, review, 1, 
11,3,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2009-06-23, review, 3, 
4,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2010-03-01, review, 1, 
5,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2010-04-17, review, 0, 
7,3,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 5, 2010-05-26, review, 2, 
1,9,0, Q9BXMPu2HnRDMq9X_2rHrQ, 1, 1, 2010-06-27, review, 1, 
1,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2010-07-29, review, 0, 
1,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2010-08-06, review, 0, 
1,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 2, 2010-08-21, review, 1, 
5,3,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2010-08-27, review, 0, 
0,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2010-09-09, review, 0, 
3,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 1, 4, 2011-01-13, review, 0, 
2,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2011-02-07, review, 2, 
11,0,1, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2011-04-06, review, 1, 
7,2,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 2, 2011-06-14, review, 0, 
2,2,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2011-08-01, review, 0, 
10,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 1, 4, 2011-09-15, review, 1, 
0,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 2, 2011-09-26, review, 0, 
12,3,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2011-11-05, review, 1, 
11,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2012-01-01, review, 0, 
5,2,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2012-01-01, review, 0, 
4,1,1, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 5, 2012-02-26, review, 0, 
6,2,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2012-03-11, review, 0, 
5,2,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 2, 2012-04-28, review, 0, 
2,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 2, 2012-05-17, review, 0, 
4,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 1, 2, 2012-06-25, review, 0, 
2,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2012-07-01, review, 0, 
0,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 1, 2012-08-29, review, 0, 
1,2,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 1, 2012-08-30, review, 1, 
6,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2012-12-18, review, 0, 
0,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2013-01-03, review, 0, 
2,1,1, Q9BXMPu2HnRDMq9X_2rHrQ, 1, 4, 2013-01-27, review, 1, 
16,6,3, Q9BXMPu2HnRDMq9X_2rHrQ, 3, 5, 2013-03-31, review, 3, 
3,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 5, 2013-06-04, review, 0, 
2,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2013-08-10, review, 0, 
0,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 1, 1, 2013-09-20, review, 0, 
3,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2013-09-25, review, 0, 
1,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 2, 2013-10-21, review, 0, 
4,4,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 1, 2013-11-17, review, 0, 
3,4,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 1, 2013-12-01, review, 0, 
4,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 5, 2013-12-15, review, 0, 
1,3,0, Q9BXMPu2HnRDMq9X_2rHrQ, 1, 5, 2014-04-20, review, 1, 
1,2,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2014-05-10, review, 0, 
1,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2014-08-06, review, 0, 
1,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 5, 2014-09-02, review, 0, 
1,4,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 1, 2014-11-22, review, 0, 
0,0,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 3, 2014-12-01, review, 0, 
4,1,0, Q9BXMPu2HnRDMq9X_2rHrQ, 0, 4, 2014-12-01, review, 0, 
2,1,0, jc23sKVXBHM8WNLeDE3Eug, 0, 4, 2013-04-02, review, 1, 
3,2,0, jc23sKVXBHM8WNLeDE3Eug, 0, 1, 2014-06-05, review, 3, 
2,2,0, jc23sKVXBHM8WNLeDE3Eug, 0, 1, 2014-06-15, review, 0, 
3,5,0, Sr98G9lk8nWMGOoxO_fUQA, 0, 3, 2010-10-31, review, 0, 
0,0,0, Sr98G9lk8nWMGOoxO_fUQA, 0, 5, 2011-07-22, review, 0, 
13,6,0, Sr98G9lk8nWMGOoxO_fUQA, 0, 4, 2012-08-22, review, 1, 
1,0,0, Sr98G9lk8nWMGOoxO_fUQA, 0, 5, 2012-11-18, review, 0, 
6,0,0, Sr98G9lk8nWMGOoxO_fUQA, 0, 5, 2013-10-02, review, 0, 
5,2,1, Sr98G9lk8nWMGOoxO_fUQA, 0, 5, 2014-03-24, review, 0, 
5,5,0, Sr98G9lk8nWMGOoxO_fUQA, 0, 1, 2014-06-20, review, 0, 
8,1,1, Sr98G9lk8nWMGOoxO_fUQA, 0, 5, 2014-09-18, review, 1, 
4,0,0, Sr98G9lk8nWMGOoxO_fUQA, 0, 5, 2014-10-04, review, 0, 
3,0,1, AK8T92URfkOUoTAVd7l2EA, 1, 4, 2013-04-06, review, 1, 
7,0,0, AK8T92URfkOUoTAVd7l2EA, 0, 5, 2013-05-10, review, 1, 
1,1,0, AK8T92URfkOUoTAVd7l2EA, 0, 4, 2014-07-29, review, 0, 
11,18,2, AK8T92URfkOUoTAVd7l2EA, 1, 2, 2014-08-17, review, 4, 
0,0,0, I2qqSBe5sWwE9pkC6PgmqA, 0, 4, 2009-11-24, review, 0, 
0,0,0, I2qqSBe5sWwE9pkC6PgmqA, 0, 3, 2010-04-10, review, 0, 
14,2,0, I2qqSBe5sWwE9pkC6PgmqA, 0, 2, 2011-11-19, review, 2, 
4,0,0, I2qqSBe5sWwE9pkC6PgmqA, 0, 4, 2012-10-20, review, 0, 
7,1,1, I2qqSBe5sWwE9pkC6PgmqA, 1, 3, 2013-04-13, review, 1, 
4,0,0, I2qqSBe5sWwE9pkC6PgmqA, 0, 4, 2013-05-11, review, 0, 
10,2,1, I2qqSBe5sWwE9pkC6PgmqA, 0, 4, 2013-06-28, review, 1, 
1,1,0, I2qqSBe5sWwE9pkC6PgmqA, 0, 2, 2013-08-20, review, 0, 
2,0,0, I2qqSBe5sWwE9pkC6PgmqA, 0, 5, 2014-01-10, review, 0, 
0,0,0, I2qqSBe5sWwE9pkC6PgmqA, 0, 2, 2014-05-27, review, 0, 
1,1,0, I2qqSBe5sWwE9pkC6PgmqA, 0, 4, 2014-08-28, review, 0, 
2,1,0, I2qqSBe5sWwE9pkC6PgmqA, 0, 4, 2014-09-30, review, 0, 
5,0,0, 5z1TluGqhwVYrN7ZZPDW6g, 0, 5, 2010-06-12, review, 1, 
3,0,0, 5z1TluGqhwVYrN7ZZPDW6g, 0, 5, 2010-07-04, review, 0, 
9,3,0, 5z1TluGqhwVYrN7ZZPDW6g, 0, 5, 2011-03-10, review, 1, 
12,3,0, 5z1TluGqhwVYrN7ZZPDW6g, 0, 2, 2012-01-13, review, 1, 
8,1,0, 5z1TluGqhwVYrN7ZZPDW6g, 0, 5, 2012-12-28, review, 0, 
8,0,0, 5z1TluGqhwVYrN7ZZPDW6g, 0, 3, 2013-02-13, review, 1, 
5,3,1, H5Qmurgkw8p7JGmZ8rxqoQ, 1, 4, 2013-11-03, review, 1, 
